Date,Open,High,Low,Close,Volume,fng_value,GDELT_Tone,Funding_Rate,Future_15d_Min,Max_Drop_Percent,Target_Crash,SMA_7,SMA_14,Volume_Ratio_7d,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width_Percent,RSI_14,FNG_Momentum_3d,FNG_Momentum_7d,GDELT_Tone_Momentum_3d,Funding_Rate_7d_Avg
2022-07-30,23796.818359375,24572.580078125,23580.5078125,23656.20703125,28148218301,42,0.5909,0.0001,22630.95703125,-0.0433395767396539,0,22777.984933035714,22691.227120535714,0.8805298837610849,21989.014453125,1403.1738926622459,24795.362238449492,19182.66666780051,0.2970395520547048,64.94492611439213,14.0,11.0,1.1503,7.609e-05
2022-07-31,23652.0703125,24121.642578125,23275.703125,23336.896484375,23553591896,39,-1.1575,8.760333333333334e-05,22630.95703125,-0.0302499286311551,0,22881.946707589286,22873.90945870536,0.7368404140306161,22157.3314453125,1349.1721500720942,24855.675745456687,19458.98714516831,0.21857200339472438,65.67461433731279,7.0,9.0,-0.7447999999999999,7.809857142857144e-05
2022-08-01,23336.71875,23464.787109375,22890.796875,23314.19921875,25849159141,33,-0.637,8.816333333333335e-05,22630.95703125,-0.0293058398055771,0,23160.875,22933.088727678572,0.8453980016487394,22356.845703125,1194.262919978103,24745.371543081204,19968.319863168796,0.20040677383723718,56.39813900620904,-6.0,3.0,-0.04530000000000001,8.423761904761905e-05
2022-08-02,23308.43359375,23415.041015625,22710.083984375,22978.1171875,28389250717,31,-0.6749,8.539333333333333e-05,22630.95703125,-0.0151082942704658,0,23409.21261160714,22903.708984375,0.9294942002298465,22495.1478515625,1088.2723723145289,24671.692596191555,20318.603106933442,0.11094863478669556,46.51837082886958,-11.0,5.0,-1.2658,8.581142857142859e-05
2022-08-03,22981.302734375,23578.650390625,22747.8359375,22846.5078125,26288169966,34,-1.1463,2.5e-06,22630.95703125,-0.0094347365041087,0,23397.20675223214,22876.192940848214,0.8833050135474709,22608.97724609375,991.0177381766101,24591.01272244697,20626.94176974053,0.059920866513269284,46.72476030396536,-5.0,6.0,0.011199999999999877,8.01557142857143e-05
2022-08-04,22848.21484375,23198.009765625,22485.701171875,22630.95703125,25120229769,30,-0.6852,1.0076666666666666e-05,20877.552734375,-0.0774781329156256,0,23223.931082589286,22838.07352120536,0.9099843047009477,22698.70869140625,899.0454162498286,24496.799523905906,20900.617858906593,-0.018839888100108598,45.57435262516496,-3.0,-2.0,-0.04820000000000002,6.767666666666668e-05
2022-08-05,22626.833984375,23422.828125,22612.177734375,23289.314453125,28881249043,31,-0.6396,3.527e-05,20877.552734375,-0.1035565784301729,1,23150.31417410714,22879.097516741072,1.085587100328643,22803.65859375,833.8448924594659,24471.348378668932,21135.968808831065,0.1456073736754972,54.603514739513024,0.0,-8.0,0.03530000000000011,5.842952380952382e-05
2022-08-06,23291.423828125,23326.5625,22961.279296875,22961.279296875,15978259885,31,-1.3314,8.492333333333335e-05,20877.552734375,-0.0907495847926727,0,23051.03878348214,22914.511858258928,0.6425823093154718,22912.75537109375,684.3975588187911,24281.550488731333,21543.960253456167,0.017725050723806618,53.924616443532216,-3.0,-11.0,-0.18509999999999982,5.6275714285714295e-05
2022-08-07,22963.505859375,23359.009765625,22894.556640625,23175.890625,15886817043,30,-0.878,3.888e-05,20877.552734375,-0.0991693448943777,0,23028.037946428572,22954.992327008928,0.6683431917071244,22947.2654296875,679.1107317080666,24305.486893103633,21589.04396627137,0.08416344516360108,54.43623203118407,0.0,-9.0,-0.19279999999999997,4.93152380952381e-05
2022-08-08,23179.52734375,24203.689453125,23176.546875,23809.486328125,28575544847,30,-0.4225,7.596666666666667e-05,20877.552734375,-0.1231414047890083,1,23098.79324776786,23129.834123883928,1.182765965909123,22968.26806640625,699.6888898837914,24367.645846173833,21568.890286638667,0.30056867912339746,71.1980495844508,-1.0,-3.0,0.21709999999999996,4.7572857142857144e-05
2022-08-09,23811.484375,23898.615234375,22982.0,23164.318359375,23555719219,42,-0.8014,9.306666666666667e-05,20877.552734375,-0.0987193143144877,0,23125.393415178572,23267.30301339286,1.0036767880318846,22964.89736328125,698.5142626690206,24361.92588861929,21567.868837943206,0.07137327279895629,65.28201038655052,11.0,11.0,0.5299999999999999,4.8669047619047626e-05
2022-08-10,23162.8984375,24127.4140625,22771.51953125,23947.642578125,32837431722,31,-0.8088,2.902333333333333e-05,20877.552734375,-0.128200086239569,1,23282.698381696428,23339.952566964286,1.3455186795350926,23004.048046875,731.4643307277654,24466.97670833053,21541.119385419468,0.3225018950381277,59.43612848233933,1.0,-3.0,0.06920000000000004,5.245809523809525e-05
2022-08-11,23948.345703125,24822.62890625,23900.99609375,23957.529296875,37127036580,41,0.0012,7.372333333333333e-05,20260.01953125,-0.1543360218746471,1,23472.20870535714,23348.069893973214,1.4213866241767523,23066.1755859375,757.9102138678361,24581.99601367317,21550.35515820183,0.29401692134107255,51.26666187736336,11.0,11.0,0.42369999999999997,6.155047619047619e-05
2022-08-12,23957.203125,24412.56640625,23657.265625,24402.818359375,27265804688,42,-0.565,2.3506666666666663e-05,20041.73828125,-0.1787121476667293,1,23631.280691964286,23390.797433035714,1.0531600663953837,23163.042578125,799.7447817703849,24762.53214166577,21563.55301458423,0.3875535700606643,56.113986844600596,0.0,11.0,0.23640000000000005,5.987e-05
2022-08-13,24402.1875,24860.05078125,24346.115234375,24424.068359375,22987346289,46,-0.8457,2.35e-05,19616.814453125,-0.1968244534659915,1,23840.250558035714,23445.644670758928,0.8548400951111933,23253.78779296875,835.7459112098526,24925.279615388456,21582.295970549043,0.35007068258105933,58.0576997254834,15.0,15.0,-0.036900000000000044,5.1095238095238097e-05
2022-08-14,24429.056640625,24974.9140625,24206.259765625,24319.333984375,22994133555,47,-0.6234,1.1006666666666666e-05,19616.814453125,-0.1933654735064428,1,24003.599609375,23515.818777901786,0.8239810024404308,23401.66943359375,739.4510996107496,24880.57163281525,21922.76723437225,0.31025193933186157,60.79556234327368,6.0,17.0,-0.6245999999999999,4.7113333333333335e-05
2022-08-15,24318.31640625,25135.58984375,23839.775390625,24136.97265625,35123501685,45,-0.6776,-1.3426666666666666e-05,19616.814453125,-0.1872711324447954,1,24050.383370535714,23574.588309151786,1.2178083410210592,23546.53037109375,554.2215452518934,24654.97346159754,22438.087280589963,0.2663385654232786,58.7345932689349,3.0,15.0,-0.11260000000000003,3.434285714285714e-05
2022-08-16,24126.13671875,24228.416015625,23733.5,23883.291015625,27753685646,44,-0.693,2.0896666666666663e-05,19616.814453125,-0.1786385536109229,1,24153.09375,23639.243582589286,0.9426794051464281,23594.16748046875,539.232275400645,24672.63203127004,22515.70292966746,0.13404406057734278,59.78047126166558,-2.0,2.0,0.15270000000000006,2.403285714285715e-05
2022-08-17,23881.31640625,24407.05859375,23243.353515625,23335.998046875,30931623076,41,-0.6206,3.364e-05,19616.814453125,-0.1593753816005332,1,24065.715959821428,23674.207170758928,1.0604272738948168,23568.773046875,538.8121293112126,24646.397305497427,22491.148788252576,-0.10800378617012948,54.85303167553998,-6.0,10.0,0.0027999999999999137,2.4692380952380955e-05
2022-08-18,23341.0390625,23563.83203125,23177.6015625,23212.73828125,23747613147,30,0.048,8.520666666666668e-05,19616.814453125,-0.1549116603373585,1,23959.317243303572,23715.76297433036,0.87122673713487,23539.1783203125,541.4243238976028,24622.026968107708,22456.329672517295,-0.15073207124890797,55.875572128194584,-15.0,-11.0,0.7256,2.6332857142857147e-05
2022-08-19,23213.3125,23213.3125,20868.84765625,20877.552734375,40509610260,33,-1.0964,1.787333333333334e-05,19616.814453125,-0.0603872636458097,0,23455.707868303572,23543.494280133928,1.3897119682393264,23400.24560546875,803.0918780467302,25006.429361562212,21794.061849375288,-0.7853064325682788,31.805373419344193,-11.0,-9.0,-0.4034000000000001,2.5528095238095246e-05
2022-08-20,20872.841796875,21350.806640625,20856.73046875,21166.060546875,27595671000,29,-0.8631,-3.406333333333333e-05,19616.814453125,-0.0731948248148961,0,22990.278180803572,23415.26436941964,0.9257814135945079,23291.70380859375,946.0754965599224,25183.854801713594,21399.552815473904,-0.561700220925264,36.375392365315086,-12.0,-17.0,-0.24249999999999994,1.7304761904761913e-05
2022-08-21,21160.392578125,21668.845703125,21103.197265625,21534.12109375,23102307723,27,0.0471,-2.9266666666666665e-05,19616.814453125,-0.0890357508568795,0,22592.390625,23297.9951171875,0.7746361649967735,23202.69990234375,1024.342539031364,25251.384980406478,21154.01482428102,-0.40723164981793736,37.82358711567466,-3.0,-20.0,-0.000899999999999998,1.1551428571428578e-05
2022-08-22,21531.462890625,21531.462890625,20939.18359375,21398.908203125,31666498758,29,-0.4048,-2.428666666666667e-05,18837.66796875,-0.1196902295230636,1,22201.23856026786,23125.810965401786,1.0796781450719801,23123.739453125,1100.5933126144791,25324.926078353958,20922.55282789604,-0.39179577738452537,30.694416375777948,-4.0,-16.0,0.6916,1.0000000000000008e-05
2022-08-23,21401.044921875,21646.203125,20955.138671875,21528.087890625,31878280659,28,-1.8611,-2.1766666666666663e-05,18837.66796875,-0.1249725444983257,1,21864.78097098214,23008.937360491072,1.0654932669531467,23057.81845703125,1156.153835317951,25370.126127667154,20745.51078639535,-0.33078006569635343,35.71533314690656,-1.0,-16.0,-0.998,3.905238095238103e-06
2022-08-24,21526.455078125,21783.076171875,21195.005859375,21395.01953125,31962253368,25,-1.0537,-1.7939999999999998e-05,18837.66796875,-0.119530227993701,1,21587.49832589286,22826.60714285714,1.0630685056934839,22996.02158203125,1211.859264085599,25419.74011020245,20572.303053860054,-0.3302780484145736,24.860766428061154,-2.0,-16.0,-1.1008,-3.4633333333333257e-06
2022-08-25,21395.458984375,21789.63671875,21362.44140625,21600.904296875,31028679593,25,-0.259,2.052e-05,18837.66796875,-0.1279222522422247,1,21357.236328125,22658.276785714286,0.9975083311100326,22911.60107421875,1248.6044785104905,25408.81003123973,20414.39211719777,-0.2624323394441394,27.65371736746971,-4.0,-5.0,0.14579999999999999,-1.2704285714285709e-05
2022-08-26,21596.0859375,21804.908203125,20199.482421875,20260.01953125,42326789564,27,-0.7882,1.3663333333333334e-05,18837.66796875,-0.0702048465602956,0,21269.01729910714,22362.36258370536,1.3494574526827907,22776.5380859375,1381.9289773149026,25540.396040567306,20012.680131307694,-0.45525468312726025,16.420073425460814,-1.0,-6.0,1.0729,-1.3305714285714283e-05
2022-08-27,20262.48046875,20340.775390625,19890.5234375,20041.73828125,30116729776,28,-1.5277,-4.498e-05,18837.66796875,-0.0600781377145546,0,21108.399832589286,22049.339006696428,0.9492779497235402,22619.83046875,1506.3606935797816,25632.55185590956,19607.109081590435,-0.42786767447000146,15.578004930680521,3.0,-1.0,-0.474,-1.4865238095238091e-05
2022-08-28,20041.03515625,20139.0546875,19616.814453125,19616.814453125,24366810591,28,-1.6794,-4.199e-05,18837.66796875,-0.0397182981078194,0,20834.498883928572,21713.444754464286,0.7636923957713074,22410.196875,1619.5715401216003,25649.339955243202,19171.0537947568,-0.4311915763945305,14.831957493773231,3.0,1.0,-1.4203999999999999,-1.668285714285714e-05
2022-08-29,19615.154296875,20357.462890625,19600.78515625,20297.994140625,32637854078,24,-1.145,-9.957333333333332e-05,18837.66796875,-0.0719443587261787,0,20677.225446428572,21439.232003348214,1.0184897870643976,22266.8806640625,1675.1926511271972,25617.265966316896,18916.495361808105,-0.2938298651968004,23.28329595867031,-3.0,-5.0,-0.3568,-2.7438095238095233e-05
2022-08-30,20298.611328125,20542.64453125,19617.640625,19796.80859375,34483360283,27,-1.3064,-2.712e-05,18837.66796875,-0.0484492548613521,0,20429.899832589286,21147.340401785714,1.0637268061897505,22059.33896484375,1712.7073402242652,25484.753645292283,18633.92428439522,-0.3302564188808653,22.507916059937372,-1.0,-1.0,0.22130000000000005,-2.8202857142857138e-05
2022-08-31,19799.58203125,20420.990234375,19799.58203125,20049.763671875,33225232872,23,-1.2534,2.88e-05,18837.66796875,-0.0604543636005684,0,20237.72042410714,20912.609375,1.0192438791209917,21863.95068359375,1707.6560874084619,25279.262858410675,18448.638508776825,-0.26559607421772474,26.979962993954373,-5.0,-2.0,0.42599999999999993,-2.152571428571428e-05
2022-09-01,20050.498046875,20198.390625,19653.96875,20127.140625,30182031010,20,-1.0555,5.095333333333333e-05,18837.66796875,-0.0640663609538426,0,20027.182756696428,20692.209542410714,0.9293363450216361,21650.166796875,1639.356196555194,24928.87918998539,18371.454403764612,-0.23225980038312605,28.24557992380157,-4.0,-5.0,0.08949999999999991,-1.7178095238095233e-05
2022-09-02,20126.072265625,20401.568359375,19814.765625,19969.771484375,29123998928,25,-0.4954,3.948666666666667e-05,18837.66796875,-0.0566908598083255,0,19985.71875,20627.368024553572,0.9520490519994944,21427.451953125,1542.3742214315423,24512.200395988086,18342.703510261916,-0.23627217838824258,40.763448706758815,-2.0,-2.0,0.8109999999999999,-1.3489047619047613e-05
2022-09-03,19969.71875,20037.009765625,19698.35546875,19832.087890625,23613051457,21,-1.1625,3.452666666666666e-05,18837.66796875,-0.0501419682768288,0,19955.768694196428,20532.08426339286,0.7960771468487821,21203.0896484375,1421.1722824883661,24045.43421341423,18360.74508346077,-0.24117444709306815,35.99723140485702,-2.0,-7.0,0.09089999999999998,-2.130952380952376e-06
2022-09-04,19832.470703125,19999.689453125,19636.81640625,19986.712890625,25245861652,20,-1.3303,2.723333333333333e-05,18837.66796875,-0.0574904401820858,0,20008.611328125,20421.555106026786,0.8475365845802943,20995.57666015625,1264.610457622963,23524.797575402175,18466.355744910325,-0.19944160738389957,32.994806188272776,0.0,-8.0,-0.27479999999999993,7.758095238095243e-06
2022-09-05,19988.7890625,20031.16015625,19673.046875,19812.37109375,28813460025,23,-1.1688,4.089e-05,18837.66796875,-0.0491966923286369,0,19939.23660714286,20308.231026785714,0.985378768035264,20792.0306640625,1091.064529524317,22974.159723111134,18609.901605013863,-0.22447333402443453,32.71346652553248,-2.0,-1.0,-0.6734,2.7824285714285716e-05
2022-09-06,19817.724609375,20155.26953125,18800.171875,18837.66796875,43403978910,22,-0.5318,1.1903333333333332e-05,18547.400390625,-0.0154088913026032,0,19802.21651785714,20116.058175223214,1.4223643318037382,20567.11416015625,998.7895086596537,22564.693177475558,18569.53514283694,-0.4328855520636959,25.246680527377904,1.0,-5.0,0.6307,3.3399047619047624e-05
2022-09-07,18837.68359375,19427.171875,18644.466796875,19290.32421875,35239757134,24,-0.665,-3.1173333333333335e-05,18547.400390625,-0.0385127704283417,0,19693.725167410714,19965.722795758928,1.1440304829055261,20370.99345703125,821.2835951645384,22013.560647360326,18728.426266702176,-0.328957392015345,31.711185801850192,4.0,1.0,0.6653,2.4831428571428576e-05
2022-09-08,19289.94140625,19417.3515625,19076.71484375,19329.833984375,32194477850,20,-0.4423,3.2046666666666666e-05,18547.400390625,-0.0404780296810862,0,19579.82421875,19803.503487723214,1.0355033597259313,20293.60751953125,843.6533089899798,21980.914137511212,18606.30090155129,-0.285595257224226,29.677862483353096,-3.0,0.0,0.7265,2.2130476190476197e-05
2022-09-09,19328.140625,21439.41015625,19310.962890625,21381.15234375,48469528171,22,-0.5129,7.104000000000001e-05,18547.400390625,-0.1325350433674518,1,19781.450055803572,19883.584402901786,1.4317095631086592,20304.362109375,856.6315134026164,22017.625136180235,18591.099082569766,0.3142512905280276,58.90055051243056,0.0,-3.0,0.018900000000000028,2.6638095238095244e-05
2022-09-10,21376.912109375,21760.275390625,21168.72265625,21680.5390625,36913738894,28,-0.5481,9.921333333333332e-05,18547.400390625,-0.1445138731487664,1,20045.514508928572,20000.6416015625,1.0324250583206045,20311.6830078125,868.2413374450016,22048.1656827025,18575.200332922497,0.3941461882924379,62.84484706496134,4.0,7.0,0.1169,3.587904761904763e-05
2022-09-11,21678.54296875,21770.552734375,21406.9453125,21769.255859375,34493951963,26,-0.292,7.942333333333334e-05,18547.400390625,-0.1480002573152953,1,20300.163504464286,20154.38741629464,0.930369104569446,20330.200390625,896.1502312929769,22122.500853210953,18537.899928039045,0.4014548617238298,67.809354819943,6.0,6.0,0.15030000000000004,4.3334761904761906e-05
2022-09-12,21770.1484375,22439.181640625,21603.896484375,22370.44921875,50212088965,25,-1.3136,9.415333333333334e-05,18547.400390625,-0.1708972757203586,1,20665.60323660714,20302.419921875,1.2511576665542254,20372.31845703125,971.9979881811495,22316.31443339355,18428.322480668954,0.5139235847230895,67.37755836999318,3.0,2.0,-0.8007000000000001,5.094380952380953e-05
2022-09-13,22371.48046875,22673.8203125,20062.669921875,20296.70703125,51091116622,34,-1.6288,9.988333333333333e-05,18547.400390625,-0.0861867217145946,0,20874.03738839286,20338.126953125,1.2391533293939416,20317.40283203125,941.73151762992,22200.86586729109,18433.93979677141,-0.0054940820164264175,53.31692160314509,6.0,12.0,-1.0807,6.351238095238095e-05
2022-09-14,20184.5546875,20467.201171875,19793.396484375,20241.08984375,37872380889,27,-1.8644,-7.406666666666667e-06,18547.400390625,-0.0836758033386217,0,21009.86104910714,20351.793108258928,0.9102459709496172,20249.412109375,891.9611647561983,22033.334438887396,18465.489779862604,-0.0023325751035569884,51.30362434156052,1.0,3.0,-1.5724,6.690761904761906e-05
2022-09-15,20242.2890625,20318.166015625,19636.734375,19701.2109375,36389011503,28,-0.1211,3.712333333333334e-05,18547.400390625,-0.0585654633380324,0,21062.914899553572,20321.369559151786,0.862176800499994,20221.4716796875,900.3244539274447,22022.12058754239,18420.82277183261,-0.1444647926416942,47.2699412615987,3.0,8.0,1.1925000000000001,6.763285714285714e-05
2022-09-16,19704.005859375,19870.62890625,19400.076171875,19772.583984375,30123362273,20,-1.031,5.1076666666666665e-05,18547.400390625,-0.0619637572265811,0,20833.11941964286,20307.284737723214,0.7609774280724942,20208.01396484375,905.1511124543043,22018.31618975236,18397.71173993514,-0.12026444382532113,48.722009139356196,-14.0,-2.0,0.5978000000000001,6.478095238095238e-05
